,Temperature_1,Temperature_2,Humidity_1,Humidity_2,Flow,Time,Temperature_Difference,PWM,Flow_Estimate,Target_Delta_T,Controller_Output_P,Controller_Output_I,Controller_Output_D,Controller_Output
222,19.4500732421875,67.921142578125,0.0,0.079345703125,60.010318756103516,1613225584.155829,48.4710693359375,1.0,57.685687039046485,6,0,0,0,0
223,19.476776123046875,67.97721862792969,0.0,0.0244140625,59.96672058105469,1613225584.4434247,48.50044250488281,1.0,57.65075103962847,6,0,0,0,0
224,19.463424682617188,68.06266784667969,0.0,0.0,60.009498596191406,1613225584.731636,48.5992431640625,1.0,57.53354896333911,6,0,0,0,0
225,19.463424682617188,68.13209533691406,0.0,0.079345703125,59.96062088012695,1613225585.0191581,48.668670654296875,1.0,57.4514754270148,6,0,0,0,0
226,19.476776123046875,68.24691772460938,0.0,0.06103515625,60.06897735595703,1613225585.3074281,48.7701416015625,1.0,57.33194213385741,6,0,0,0,0
227,19.434051513671875,68.28964233398438,0.0,0.04119873046875,59.944313049316406,1613225585.5947325,48.8555908203125,1.0,57.23166763952623,6,0,0,0,0
228,19.476776123046875,68.37242126464844,0.0,0.04119873046875,59.98343276977539,1613225585.88279,48.89564514160156,1.0,57.184784617594445,6,0,0,0,0
229,19.463424682617188,68.43116760253906,0.0,0.079345703125,60.02579879760742,1613225586.1704464,48.967742919921875,1.0,57.10058845745293,6,0,0,0,0
230,19.476776123046875,68.50326538085938,0.0,0.09613037109375,60.01602554321289,1613225586.4575195,49.0264892578125,1.0,57.03216727302678,6,0,0,0,0
231,19.490127563476562,68.60206604003906,0.0,0.006103515625,60.02581024169922,1613225586.74645,49.1119384765625,1.0,56.9329377518906,6,0,0,0,0
232,19.476776123046875,68.62876892089844,0.0,0.09613037109375,59.97609329223633,1613225587.0334783,49.15199279785156,1.0,56.886542681195834,6,0,0,0,0
233,19.476776123046875,68.71421813964844,0.0,0.04119873046875,59.9781379699707,1613225587.3209288,49.23744201660156,1.0,56.78781881516198,6,0,0,0,0
234,19.463424682617188,68.78631591796875,0.0,0.07781982421875,59.95858383178711,1613225587.6087291,49.32289123535156,1.0,56.68943701655415,6,0,0,0,0
235,19.463424682617188,68.85574340820312,0.0,0.02288818359375,60.01479721069336,1613225587.8965104,49.39231872558594,1.0,56.60975245352066,6,0,0,0,0
236,19.434051513671875,68.94119262695312,0.0,0.05950927734375,60.0290641784668,1613225588.1846666,49.50714111328125,1.0,56.47845691115274,6,0,0,0,0
237,19.490127563476562,69.02397155761719,0.0,0.05950927734375,60.01520919799805,1613225588.4724667,49.533843994140625,1.0,56.44801030365346,6,0,0,0,0
238,19.476776123046875,69.08271789550781,0.0,0.13275146484375,60.04657745361328,1613225588.7597566,49.60594177246094,1.0,56.36596819361424,6,0,0,0,0
239,19.476776123046875,69.1815185546875,0.0,0.14801025390625,59.96183776855469,1613225589.0471117,49.704742431640625,1.0,56.25392667523218,6,0,0,0,0
240,19.463424682617188,69.2242431640625,0.0,0.03814697265625,59.98139190673828,1613225589.335133,49.76081848144531,1.0,56.19053346567061,6,0,0,0,0
241,19.463424682617188,69.32304382324219,0.0,0.09307861328125,59.92477035522461,1613225589.6247199,49.859619140625,1.0,56.079187614222995,6,0,0,0,0
242,19.476776123046875,69.40849304199219,0.0,0.05950927734375,59.987098693847656,1613225589.9111354,49.93171691894531,1.0,55.998213334016356,6,0,0,0,0
